2021-05-24 19:05:14.919 [restartedMain] INFO  com.quaero.qbcTest.QBCTest_App - Starting QBCTest_App on DESKTOP-J65E3BL with PID 9632 (D:\workspace\QBCTest\target\classes started by zhangbin in D:\workspace\QBCTest)
2021-05-24 19:05:14.921 [restartedMain] INFO  com.quaero.qbcTest.QBCTest_App - No active profile set, falling back to default profiles: default
2021-05-24 19:05:15.062 [restartedMain] INFO  o.s.b.c.e.AnnotationConfigEmbeddedWebApplicationContext - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@3689e2: startup date [Mon May 24 19:05:15 CST 2021]; root of context hierarchy
2021-05-24 19:05:15.424 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 5.3.6.Final
2021-05-24 19:05:16.093 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - No MyBatis mapper was found in '[com.quaero.qbcTest.dto.dao.*]' package. Please check your configuration.
2021-05-24 19:05:18.600 [restartedMain] INFO  o.s.b.c.e.tomcat.TomcatEmbeddedServletContainer - Tomcat initialized with port(s): 7001 (http)
2021-05-24 19:05:18.615 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2021-05-24 19:05:18.616 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.23
2021-05-24 19:05:18.758 [localhost-startStop-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-05-24 19:05:18.759 [localhost-startStop-1] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 3697 ms
2021-05-24 19:05:19.028 [localhost-startStop-1] INFO  o.s.boot.web.servlet.ServletRegistrationBean - Mapping servlet: 'dispatcherServlet' to [/]
2021-05-24 19:05:19.031 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
2021-05-24 19:05:19.032 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2021-05-24 19:05:19.032 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
